date_str,shadow_S,shadow_gap
20251112,24584.0,254.0
20251111,24435.0,285.0
20251110,25149.0,829.0
20251109,25369.0,119.0
20251108,26563.0,313.0
20251105,26847.0,407.0
20251104,27690.0,260.0
20251103,28286.0,186.0
20251102,27763.0,203.0
20251101,27643.0,133.0
20251028,28151.0,441.0
20251027,27847.0,1077.0
20251026,26894.0,884.0
20251025,26347.0,857.0
20251022,26511.0,571.0
20251021,25304.0,-26.0
20251020,25082.0,-418.0
20251019,25546.0,-604.0
20251018,25517.0,107.0
20251015,23937.0,-503.0
20251014,24831.0,-549.0
20251013,26143.0,363.0
20251011,27302.0,3002.0
20251007,24845.0,965.0
20251006,24814.0,1684.0
20251005,23178.0,688.0
20251004,23455.0,1825.0
20251001,20146.0,-654.0
20250930,21407.0,947.0
20250929,21441.0,1761.0
20250928,21636.0,2706.0
20250924,17978.0,468.0
20250921,17522.0,92.0
20251119,24844.0,14.0
20251118,24914.0,104.0
20251117,25521.0,-79.0
20251116,25590.0,320.0
20251115,24766.0,-64.0
20251112,25009.0,679.0
20251111,24472.0,322.0
20251110,25140.0,820.0
20251109,25560.0,310.0
20251108,26450.0,200.0
20251105,26915.0,475.0
20251104,27310.0,-120.0
20251103,28102.0,2.0
20251102,27786.0,226.0
20251101,27729.0,219.0
20251028,28163.0,453.0
20251027,27396.0,626.0
20251026,26757.0,747.0
20251025,26738.0,1248.0
20251022,26873.0,933.0
20251021,25216.0,-114.0
20251020,25148.0,-352.0
20251019,25739.0,-411.0
20251018,25711.0,301.0
20251015,24184.0,-256.0
20251014,24320.0,-1060.0
20251013,24925.0,-855.0
20251012,27845.0,2655.0
20251011,24579.0,279.0
20251008,23971.0,341.0
20251006,23595.0,465.0
20251005,23001.0,511.0
20251004,23486.0,1856.0
20251001,21362.0,562.0
20250930,20898.0,438.0
20250929,20465.0,785.0
20250928,22082.0,3152.0
20250922,19428.0,1328.0
20250921,17527.0,97.0
20250917,19219.0,339.0
20251119,24908.0,78.0
20251118,24605.0,-205.0
20251116,24515.0,-755.0
20251112,24520.0,190.0
20251111,23897.0,-253.0
20251110,25003.0,683.0
20251109,25622.0,372.0
20251108,26563.0,313.0
20251105,27190.0,750.0
20251104,27808.0,378.0
20251103,28488.0,388.0
20251102,27989.0,429.0
20251101,27458.0,-52.0
20251019,25523.0,-627.0
20250928,21292.0,2362.0
20251101,26432.0,-1078.0
20251217,31072.0,-298.0
20251216,30735.0,-935.0
20251215,31097.0,-223.0
20251214,30161.0,-199.0
20251213,29928.0,-302.0
20251210,29033.0,-357.0
20251209,28430.0,-560.0
20251208,28810.0,-70.0
20251207,28986.0,236.0
20251206,29321.0,271.0
20251202,27694.0,-316.0
20251201,27488.0,-172.0
20251130,26497.0,-193.0
20251129,26778.0,168.0
20251126,26751.0,91.0
20251125,27212.0,462.0
20251123,26253.0,483.0
20251119,25057.0,227.0
20251118,24965.0,155.0
20251117,25692.0,92.0
20251115,25076.0,246.0
20251110,25466.0,1146.0
20251108,26775.0,525.0
20251105,27271.0,831.0
20251104,27506.0,76.0
20251103,28276.0,176.0
20251102,27903.0,343.0
20251101,27727.0,217.0
20251029,28097.0,387.0
20251028,28499.0,789.0
20251027,27522.0,752.0
20251026,26628.0,618.0
20251025,26085.0,595.0
20251022,26412.0,472.0
20251021,25419.0,89.0
20251020,25229.0,-271.0
20251019,25843.0,-307.0
20251018,26078.0,668.0
20251015,24486.0,46.0
20251014,25272.0,-108.0
20251013,25345.0,-435.0
20251012,25117.0,-73.0
20251011,24067.0,-233.0
20251008,23626.0,-4.0
20251007,24149.0,269.0
20251006,23298.0,168.0
20251005,23168.0,678.0
20251004,23319.0,1689.0
20251001,21241.0,441.0
20250930,21397.0,937.0
20250929,22001.0,2321.0
20250928,21947.0,3017.0
20250924,18259.0,749.0
20250923,18353.0,473.0
20250922,18619.0,519.0
20250921,17934.0,504.0
20250920,17261.0,-869.0
20250916,19808.0,188.0
20250909,19514.0,54.0
20250908,19561.0,281.0
20250907,19275.0,705.0
20250903,19245.0,1125.0
20250730,19156.0,1316.0
20251216,30907.0,-763.0
20251215,31257.0,-63.0
20251214,30123.0,-237.0
20251210,29138.0,-252.0
20251209,28650.0,-340.0
20251207,28422.0,-328.0
20251206,29072.0,22.0
20251130,26890.0,200.0
20251126,26197.0,-463.0
20251119,24954.0,124.0
20251118,24925.0,115.0
20251117,25554.0,-46.0
20251108,25562.0,-688.0
20251104,27829.0,399.0
20251103,28512.0,412.0
20251102,27964.0,404.0
20251101,27462.0,-48.0
20251029,28313.0,603.0
20251028,28727.0,1017.0
20251027,27562.0,792.0
20251026,26552.0,542.0
20251025,25768.0,278.0
20251022,26275.0,335.0
20251021,25467.0,137.0
20251018,26129.0,719.0
20251015,24575.0,135.0
20251013,25340.0,-440.0
20251012,25196.0,6.0
20251011,24168.0,-132.0
20251008,23678.0,48.0
20251007,24302.0,422.0
20251217,31030.0,-340.0
20251216,30789.0,-881.0
20251215,31187.0,-133.0
20251214,30493.0,133.0
20251207,29296.0,546.0
20251206,28865.0,-185.0
20251126,26472.0,-188.0
20251119,25290.0,460.0
20251118,25039.0,229.0
20251117,25121.0,-479.0
20251105,27078.0,638.0
20251104,27972.0,542.0
20251103,28312.0,212.0
20251101,27625.0,115.0
20251029,28289.0,579.0
20251028,28067.0,357.0
20251027,27795.0,1025.0
20251026,26523.0,513.0
20251025,26026.0,536.0
20251022,26252.0,312.0
20251021,25603.0,273.0
20251019,25875.0,-275.0
20251018,26045.0,635.0
20251015,24347.0,-93.0
20251013,25150.0,-630.0
20251012,25147.0,-43.0
20251008,23520.0,-110.0
20251007,24278.0,398.0
20250924,18598.0,1088.0
20250922,19090.0,990.0
20250921,17578.0,148.0
20250920,16120.0,-2010.0
20250817,19461.0,2401.0
20250804,18995.0,1135.0
20250727,21690.0,1620.0
20251217,31084.0,-286.0
20251216,31043.0,-627.0
20251215,31020.0,-300.0
20251214,30072.0,-288.0
20251213,30032.0,-198.0
20251210,28199.0,-1191.0
20251209,28737.0,-253.0
20251208,28628.0,-252.0
20251207,28620.0,-130.0
20251206,29252.0,202.0
20251203,28009.0,-131.0
20251201,27659.0,-1.0
20251129,25998.0,-612.0
20251126,26281.0,-379.0
20251125,26988.0,238.0
20251123,26294.0,524.0
20251119,25177.0,347.0
20251118,25029.0,219.0
20251117,25646.0,46.0
20251116,25707.0,437.0
20251110,25460.0,1140.0
20251108,25968.0,-282.0
20251105,27596.0,1156.0
20251104,27900.0,470.0
20251103,28396.0,296.0
20251102,28184.0,624.0
20251101,27826.0,316.0
20251029,28324.0,614.0
20251028,28250.0,540.0
20251027,27758.0,988.0
20251026,26486.0,476.0
20251025,26125.0,635.0
20251022,26373.0,433.0
20251021,25427.0,97.0
20251020,25510.0,10.0
20251019,25987.0,-163.0
20251018,26067.0,657.0
20251015,24771.0,331.0
20251014,24477.0,-903.0
20251013,25251.0,-529.0
20251012,24977.0,-213.0
20251011,24036.0,-264.0
20251008,23319.0,-311.0
20251007,24001.0,121.0
20251006,23339.0,209.0
20251005,22875.0,385.0
20251004,23296.0,1666.0
20250930,21238.0,778.0
20250929,21694.0,2014.0
20250927,19888.0,1678.0
20250924,18512.0,1002.0
20250920,16241.0,-1889.0
20250727,21120.0,1050.0
20251217,31160.0,-210.0
20251216,31065.0,-605.0
20251215,31501.0,181.0
20251214,30486.0,126.0
20251213,30109.0,-121.0
20251210,29294.0,-96.0
20251209,28719.0,-271.0
20251208,28963.0,83.0
20251207,29006.0,256.0
20251206,29272.0,222.0
20251203,27998.0,-142.0
20251202,28287.0,277.0
20251201,27984.0,324.0
20251130,26745.0,55.0
20251129,26367.0,-243.0
20251126,26630.0,-30.0
20251125,27244.0,494.0
20251123,26383.0,613.0
20251122,25602.0,532.0
20251119,25180.0,350.0
20251118,25245.0,435.0
20251117,25782.0,182.0
20251116,25809.0,539.0
20251115,25208.0,378.0
20251112,24912.0,582.0
20251111,24959.0,809.0
20251110,25148.0,828.0
20251109,25557.0,307.0
20251108,27397.0,1147.0
20251105,27458.0,1018.0
20251104,27732.0,302.0
20251103,28216.0,116.0
20251102,28133.0,573.0
20251101,27967.0,457.0
20251029,28346.0,636.0
20251028,28234.0,524.0
20251027,27591.0,821.0
20251026,26703.0,693.0
20251025,26095.0,605.0
20251022,26401.0,461.0
20251021,25649.0,319.0
20251020,25644.0,144.0
20251019,25896.0,-254.0
20251018,26091.0,681.0
20251015,24602.0,162.0
20251014,24869.0,-511.0
20251013,25375.0,-405.0
20251012,25020.0,-170.0
20251011,24099.0,-201.0
20251008,23408.0,-222.0
20251007,23772.0,-108.0
20251006,22908.0,-222.0
20251005,23136.0,646.0
20251004,23664.0,2034.0
20251001,21527.0,727.0
20250929,21335.0,1655.0
20250928,22409.0,3479.0
20250927,20495.0,2285.0
20250924,18508.0,998.0
20250923,18392.0,512.0
20250922,18294.0,194.0
20250921,17387.0,-43.0
20250920,16839.0,-1291.0
20250917,20040.0,1160.0
20250916,20354.0,734.0
20250914,21808.0,1678.0
20250907,19302.0,732.0
20250906,19102.0,972.0
20250902,18486.0,1036.0
20250825,16682.0,462.0
20250727,24643.0,4573.0
20251217,31147.0,-223.0
20251216,31154.0,-516.0
20251215,31207.0,-113.0
20251214,30055.0,-305.0
20251213,29823.0,-407.0
20251210,29319.0,-71.0
20251209,28783.0,-207.0
20251208,28979.0,99.0
20251207,28869.0,119.0
20251206,29224.0,174.0
20251203,28094.0,-46.0
20251202,28187.0,177.0
20251201,27800.0,140.0
20251130,26689.0,-1.0
20251129,26422.0,-188.0
20251126,26489.0,-171.0
20251125,27137.0,387.0
20251123,26289.0,519.0
20251122,25523.0,453.0
20251119,25226.0,396.0
20251118,25188.0,378.0
20251117,26016.0,416.0
20251116,25154.0,-116.0
20251115,25008.0,178.0
20251112,24672.0,342.0
20251111,25190.0,1040.0
20251110,25432.0,1112.0
20251109,25428.0,178.0
20251108,27110.0,860.0
20251105,27474.0,1034.0
20251104,27828.0,398.0
20251103,28507.0,407.0
20251102,28143.0,583.0
20251101,27967.0,457.0
20251029,28376.0,666.0
20251028,28370.0,660.0
20251027,27536.0,766.0
20251026,26677.0,667.0
20251025,26104.0,614.0
20251022,26415.0,475.0
20251021,25267.0,-63.0
20251020,25537.0,37.0
20251019,25948.0,-202.0
20251018,26040.0,630.0
20251015,24641.0,201.0
20251014,24757.0,-623.0
20251013,25269.0,-511.0
20251012,24920.0,-270.0
20251011,23996.0,-304.0
20251008,23089.0,-541.0
20251007,23597.0,-283.0
20251006,22652.0,-478.0
20251005,23068.0,578.0
20251004,24185.0,2555.0
20251001,21596.0,796.0
20250930,21608.0,1148.0
20250929,21925.0,2245.0
20250928,22024.0,3094.0
20250927,20503.0,2293.0
20250924,17570.0,60.0
20250923,17616.0,-264.0
20250922,18207.0,107.0
20250921,17711.0,281.0
20250920,16320.0,-1810.0
20251217,31119.0,-251.0
20251216,31175.0,-495.0
20251215,31061.0,-259.0
20251214,30243.0,-117.0
20251213,30141.0,-89.0
20251210,29323.0,-67.0
20251209,28782.0,-208.0
20251208,28940.0,60.0
20251207,29016.0,266.0
20251206,29257.0,207.0
20251203,28051.0,-89.0
20251202,28070.0,60.0
20251201,27844.0,184.0
20251130,26811.0,121.0
20251129,26737.0,127.0
20251126,26668.0,8.0
20251125,27283.0,533.0
20251123,26332.0,562.0
20251122,25469.0,399.0
20251119,25262.0,432.0
20251118,25210.0,400.0
20251117,25972.0,372.0
20251116,25888.0,618.0
20251115,25177.0,347.0
20251112,25025.0,695.0
20251111,25295.0,1145.0
20251110,25480.0,1160.0
20251109,25552.0,302.0
20251108,27096.0,846.0
20251105,27531.0,1091.0
20251104,28001.0,571.0
20251103,28537.0,437.0
20251102,28161.0,601.0
20251101,28073.0,563.0
20251029,28323.0,613.0
20251028,28288.0,578.0
20251027,27426.0,656.0
20251026,26676.0,666.0
20251025,26130.0,640.0
20251022,26389.0,449.0
20251021,25600.0,270.0
20251020,25602.0,102.0
20251019,25886.0,-264.0
20251018,26107.0,697.0
20251015,24823.0,383.0
20251014,24875.0,-505.0
20251013,25066.0,-714.0
20251012,24774.0,-416.0
20251011,23839.0,-461.0
20251008,22968.0,-662.0
20251007,23444.0,-436.0
20251006,22403.0,-727.0
20251005,23148.0,658.0
20251004,23954.0,2324.0
20251001,21838.0,1038.0
20250930,21658.0,1198.0
20250929,21653.0,1973.0
20250928,21939.0,3009.0
20250924,18949.0,1439.0
20250921,18373.0,943.0
20251217,31158.0,-212.0
20251216,31355.0,-315.0
20251215,31149.0,-171.0
20251214,30318.0,-42.0
20251213,30177.0,-53.0
20251210,29356.0,-34.0
20251209,28460.0,-530.0
20251208,29053.0,173.0
20251207,29098.0,348.0
20251206,29332.0,282.0
20251203,28063.0,-77.0
20251202,28228.0,218.0
20251201,27910.0,250.0
20251130,26962.0,272.0
20251129,26668.0,58.0
20251126,26609.0,-51.0
20251125,27213.0,463.0
20251123,26450.0,680.0
20251122,25565.0,495.0
20251119,25379.0,549.0
20251118,25278.0,468.0
20251117,25863.0,263.0
20251116,25744.0,474.0
20251115,25149.0,319.0
20251112,24818.0,488.0
20251111,24838.0,688.0
20251110,25419.0,1099.0
20251109,25609.0,359.0
20251108,27432.0,1182.0
20251105,27618.0,1178.0
20251104,27983.0,553.0
20251103,28566.0,466.0
20251102,28196.0,636.0
20251101,27960.0,450.0
20251029,28301.0,591.0
20251028,28290.0,580.0
20251027,27467.0,697.0
20251026,26613.0,603.0
20251025,26061.0,571.0
20251022,26403.0,463.0
20251021,25712.0,382.0
20251020,25672.0,172.0
20251019,25973.0,-177.0
20251018,26172.0,762.0
20251015,24840.0,400.0
20251014,24827.0,-553.0
20251013,24935.0,-845.0
20251012,24642.0,-548.0
20251011,23705.0,-595.0
20251008,22836.0,-794.0
20251007,23430.0,-450.0
20251006,22082.0,-1048.0
20250921,18110.0,680.0
20251217,31144.0,-226.0
20251216,31055.0,-615.0
20251215,31133.0,-187.0
20251214,30336.0,-24.0
20251213,30113.0,-117.0
20251210,29433.0,43.0
20251209,28996.0,6.0
20251208,29166.0,286.0
20251207,28930.0,180.0
20251206,29444.0,394.0
20251203,28092.0,-48.0
20251202,28193.0,183.0
20251201,27964.0,304.0
20251130,26971.0,281.0
20251129,26547.0,-63.0
20251126,26544.0,-116.0
20251125,27288.0,538.0
20251123,26682.0,912.0
20251122,25812.0,742.0
20251119,25458.0,628.0
20251118,25365.0,555.0
20251117,26029.0,429.0
20251116,26134.0,864.0
20251115,25309.0,479.0
20251112,25373.0,1043.0
20251111,25257.0,1107.0
20251110,25578.0,1258.0
20251109,25697.0,447.0
20251108,27434.0,1184.0
20251105,27673.0,1233.0
20251104,28010.0,580.0
20251103,28462.0,362.0
20251102,28112.0,552.0
20251101,27962.0,452.0
20251029,28200.0,490.0
20251028,28175.0,465.0
20251027,27412.0,642.0
20251026,26543.0,533.0
20251025,25991.0,501.0
20251022,26324.0,384.0
20251021,25655.0,325.0
20251020,25632.0,132.0
20251019,25946.0,-204.0
20251018,26124.0,714.0
20251015,24776.0,336.0
20251014,24670.0,-710.0
20251013,24800.0,-980.0
20251012,24560.0,-630.0
20251011,23654.0,-646.0
20251008,22834.0,-796.0
20251007,23279.0,-601.0
20251006,22265.0,-865.0
20250924,17785.0,275.0
20250923,18028.0,148.0
20251217,31117.0,-253.0
20251216,31358.0,-312.0
20251215,31117.0,-203.0
20251214,30307.0,-53.0
20251213,30148.0,-82.0
20251210,29406.0,16.0
20251209,29117.0,127.0
20251208,29029.0,149.0
20251207,28998.0,248.0
20251206,29575.0,525.0
20251203,28253.0,113.0
20251202,28257.0,247.0
20251201,27971.0,311.0
20251130,27389.0,699.0
20251129,27191.0,581.0
20251126,27492.0,832.0
20251125,27764.0,1014.0
20251123,27008.0,1238.0
20251122,25946.0,876.0
20251119,25585.0,755.0
20251118,25478.0,668.0
20251117,25895.0,295.0
20251116,26372.0,1102.0
20251115,25733.0,903.0
20251112,25518.0,1188.0
20251111,25601.0,1451.0
20251110,25770.0,1450.0
20251109,25847.0,597.0
20251108,27576.0,1326.0
20251105,27859.0,1419.0
20251104,28061.0,631.0
20251103,28438.0,338.0
20251102,28085.0,525.0
20251101,27863.0,353.0
20251029,28138.0,428.0
20251028,28088.0,378.0
20251027,27476.0,706.0
20251026,26528.0,518.0
20251025,26049.0,559.0
20251022,26319.0,379.0
20251021,25663.0,333.0
20251020,25618.0,118.0
20251019,25991.0,-159.0
20251018,26041.0,631.0
20251015,24619.0,179.0
20251014,24503.0,-877.0
20251013,24567.0,-1213.0
20251012,24442.0,-748.0
20251011,23621.0,-679.0
20251008,22949.0,-681.0
20251007,23222.0,-658.0
20251006,21837.0,-1293.0
20250921,17667.0,237.0
20251217,31143.0,-227.0
20251216,31465.0,-205.0
20251215,31116.0,-204.0
20251214,30346.0,-14.0
20251213,30471.0,241.0
20251210,29631.0,241.0
20251209,29250.0,260.0
20251208,29204.0,324.0
20251207,29082.0,332.0
20251206,29588.0,538.0
20251203,28307.0,167.0
20251202,28986.0,976.0
20251201,28165.0,505.0
20251126,27501.0,841.0
20251125,27866.0,1116.0
20251123,26476.0,706.0
20251119,25391.0,561.0
20251118,25486.0,676.0
20251117,25741.0,141.0
20251116,26637.0,1367.0
20251115,26154.0,1324.0
20251112,25777.0,1447.0
20251111,26221.0,2071.0
20251110,26223.0,1903.0
20251109,26153.0,903.0
20251108,27433.0,1183.0
20251105,27731.0,1291.0
20251104,28046.0,616.0
20251103,28508.0,408.0
20251102,28129.0,569.0
20251101,28030.0,520.0
20251029,28166.0,456.0
20251028,28356.0,646.0
20251027,27659.0,889.0
20251026,26726.0,716.0
20251025,26157.0,667.0
20251022,26923.0,983.0
20251217,31190.0,-180.0
20251216,31391.0,-279.0
20251215,31349.0,29.0
20251214,30555.0,195.0
20251213,30459.0,229.0
20251210,30387.0,997.0
20251209,29188.0,198.0
20251208,29436.0,556.0
20251207,29075.0,325.0
20251206,29555.0,505.0
20251203,28568.0,428.0
20251202,28275.0,265.0
20251201,27875.0,215.0
20251130,27537.0,847.0
20251129,28065.0,1455.0
20251126,27570.0,910.0
20251125,27673.0,923.0
20251123,26579.0,809.0
20251119,25424.0,594.0
20251118,25440.0,630.0
20251117,26036.0,436.0
20251116,26392.0,1122.0
20251115,25348.0,518.0
20251112,25983.0,1653.0
20251111,25955.0,1805.0
20251110,26040.0,1720.0
20251109,26010.0,760.0
20251108,27512.0,1262.0
20251105,27702.0,1262.0
20251104,27984.0,554.0
20251103,28341.0,241.0
20251102,28237.0,677.0
20251101,28031.0,521.0
20251029,28324.0,614.0
20251028,28236.0,526.0
20251027,27690.0,920.0
20251026,26475.0,465.0
20251025,26814.0,1324.0
20260617,47555.0,313.0
20260615,47351.0,3321.0
20260614,45486.0,3149.0
20260613,44976.0,4267.0
20260610,39883.0,739.0
20260609,39542.0,1901.0
20260608,34659.0,-1535.0
20260607,39345.0,1696.0
20260526,33002.0,2702.0
20260525,31651.0,2285.0
20260524,34173.0,5936.0
20260523,29625.0,2474.0
20260520,26530.0,423.0
20260519,23875.0,-3144.0
20260617,47587.0,345.0
20260615,47265.0,3235.0
20260614,45426.0,3089.0
20260613,45002.0,4293.0
20260610,39924.0,780.0
20260609,39650.0,2009.0
20260608,34859.0,-1335.0
20260607,39636.0,1987.0
20260526,33271.0,2971.0
20260525,31722.0,2356.0
20260524,34213.0,5976.0
20260523,29802.0,2651.0
20260520,26322.0,215.0
20260519,23645.0,-3374.0
20260224,31158.0,3697.0
20260218,31962.0,2112.0
20260217,32961.0,2441.0
20260617,47472.0,230.0
20260615,47248.0,3218.0
20260614,45452.0,3115.0
20260613,45020.0,4311.0
20260610,39908.0,764.0
20260609,39557.0,1916.0
20260608,34732.0,-1462.0
20260607,39697.0,2048.0
20260526,33299.0,2999.0
20260525,31788.0,2422.0
20260524,34148.0,5911.0
20260523,29788.0,2637.0
20260520,26246.0,139.0
20260519,23639.0,-3380.0
20260224,29790.0,2329.0
20260617,47465.0,223.0
20260615,47234.0,3204.0
20260614,45441.0,3104.0
20260613,44877.0,4168.0
20260610,39990.0,846.0
20260609,39546.0,1905.0
20260608,34983.0,-1211.0
20260607,39720.0,2071.0
20260526,33333.0,3033.0
20260525,31779.0,2413.0
20260524,34377.0,6140.0
20260523,29796.0,2645.0
20260520,26385.0,278.0
20260519,23782.0,-3237.0
20260217,33769.0,3249.0
20260617,47557.0,315.0
20260615,47220.0,3190.0
20260614,45498.0,3161.0
20260613,44998.0,4289.0
20260610,40181.0,1037.0
20260609,39628.0,1987.0
20260608,35425.0,-769.0
20260607,39817.0,2168.0
20260526,33677.0,3377.0
20260525,31917.0,2551.0
20260524,34290.0,6053.0
20260523,29712.0,2561.0
20260520,26974.0,867.0
20260519,23892.0,-3127.0
20260223,27792.0,-562.0
20260222,32461.0,4894.0
20260221,33242.0,4582.0
20260218,34850.0,5000.0
20260217,38252.0,7732.0
20260617,47517.0,275.0
20260615,47167.0,3137.0
20260614,45429.0,3092.0
20260613,44934.0,4225.0
20260610,40185.0,1041.0
20260609,39707.0,2066.0
20260608,35993.0,-201.0
20260607,39981.0,2332.0
20260526,33668.0,3368.0
20260525,32120.0,2754.0
20260524,34269.0,6032.0
20260523,29858.0,2707.0
20260520,26465.0,358.0
20260519,24578.0,-2441.0
20260617,47576.0,334.0
20260615,47252.0,3222.0
20260614,45317.0,2980.0
20260613,45084.0,4375.0
20260610,40111.0,967.0
20260609,39777.0,2136.0
20260608,35812.0,-382.0
20260607,39829.0,2180.0
20260526,33352.0,3052.0
20260525,32903.0,3537.0
20260524,34343.0,6106.0
20260523,30315.0,3164.0
20260520,26800.0,693.0
20260519,24164.0,-2855.0
20260617,47392.0,150.0
20260615,47276.0,3246.0
20260614,45340.0,3003.0
20260613,45183.0,4474.0
20260610,40332.0,1188.0
20260609,40053.0,2412.0
20260608,36554.0,360.0
20260607,39712.0,2063.0
20260524,30364.0,2127.0
20260523,32073.0,4922.0
20260617,47894.0,652.0
20260615,47460.0,3430.0
20260614,45459.0,3122.0
20260613,44718.0,4009.0
20260610,40024.0,880.0
20260609,39724.0,2083.0
20260608,35488.0,-706.0
20260607,39274.0,1625.0
20260525,30931.0,1565.0
20260524,33666.0,5429.0
20260523,28060.0,909.0
20260617,48365.0,1123.0
20260615,48005.0,3975.0
20260614,45586.0,3249.0
20260613,45564.0,4855.0
20260610,37010.0,-2134.0
20260615,48509.0,4479.0
20260617,53002.0,5760.0
20260610,40509.0,1365.0
20260609,43011.0,5370.0
20260526,56914.0,26614.0
20260525,30038.0,672.0
20260524,36051.0,7814.0
20260523,21708.0,-5443.0
20260617,49590.0,2348.0
20260615,50082.0,6052.0
20260614,47254.0,4917.0
20260613,47161.0,6452.0
20260610,40921.0,1777.0
20260609,40669.0,3028.0
20260608,36456.0,262.0
20260607,39805.0,2156.0
20260526,33790.0,3490.0
20260525,33646.0,4280.0
20260524,35183.0,6946.0
20260523,30111.0,2960.0
20260520,26271.0,164.0
20260617,49702.0,2460.0
20260615,50232.0,6202.0
20260614,47137.0,4800.0
20260613,47254.0,6545.0
20260610,41111.0,1967.0
20260609,40741.0,3100.0
20260608,37030.0,836.0
20260607,40290.0,2641.0
20260526,34020.0,3720.0
20260525,33264.0,3898.0
20260617,49687.0,2445.0
20260615,50373.0,6343.0
20260614,47525.0,5188.0
20260613,47206.0,6497.0
20260610,41141.0,1997.0
20260609,40685.0,3044.0
20260608,36914.0,720.0
20260607,40068.0,2419.0
20260526,34231.0,3931.0
20260525,34037.0,4671.0
20260524,36229.0,7992.0
20260523,30000.0,2849.0
20260617,49965.0,2723.0
20260615,50733.0,6703.0
20260614,47760.0,5423.0
20260613,47530.0,6821.0
20260610,41248.0,2104.0
20260609,40960.0,3319.0
20260608,36994.0,800.0
20260607,40087.0,2438.0
20260526,34363.0,4063.0
20260525,33806.0,4440.0
20260524,35901.0,7664.0
20260523,30820.0,3669.0
20260617,50222.0,2980.0
20260615,51149.0,7119.0
20260614,47957.0,5620.0
20260613,47732.0,7023.0
20260610,41196.0,2052.0
20260609,41045.0,3404.0
20260608,37055.0,861.0
20260607,40324.0,2675.0
20260526,34384.0,4084.0
20260525,33865.0,4499.0
20260524,35756.0,7519.0
20260617,50234.0,2992.0
20260615,51241.0,7211.0
20260614,48085.0,5748.0
20260613,47827.0,7118.0
20260610,41336.0,2192.0
20260609,41099.0,3458.0
20260608,37199.0,1005.0
20260607,40348.0,2699.0
20260526,34159.0,3859.0
20260525,33875.0,4509.0
20260524,35861.0,7624.0
20260523,30983.0,3832.0
20260520,27576.0,1469.0
20260617,50477.0,3235.0
20260615,51542.0,7512.0
20260614,48213.0,5876.0
20260613,48150.0,7441.0
20260610,41630.0,2486.0
20260609,41348.0,3707.0
20260608,37555.0,1361.0
20260607,40624.0,2975.0
20260526,34058.0,3758.0
20260525,33358.0,3992.0
20260524,36074.0,7837.0
20260523,31274.0,4123.0
20260520,26978.0,871.0
20260519,23918.0,-3101.0
20260617,50886.0,3644.0
20260615,52053.0,8023.0
20260614,48428.0,6091.0
20260613,48543.0,7834.0
20260610,41802.0,2658.0
20260609,41582.0,3941.0
20260608,37882.0,1688.0
20260607,40588.0,2939.0
20260526,36141.0,5841.0
20260525,34313.0,4947.0
20260524,35469.0,7232.0
20260523,31040.0,3889.0
20260617,51219.0,3977.0
20260615,52539.0,8509.0
20260614,48796.0,6459.0
20260613,48816.0,8107.0
20260610,42225.0,3081.0
20260609,41793.0,4152.0
20260608,37862.0,1668.0
20260607,40511.0,2862.0
20260526,34589.0,4289.0
20260525,34647.0,5281.0
20260524,36067.0,7830.0
20260523,31417.0,4266.0
20260520,28463.0,2356.0
20260617,51535.0,4293.0
20260615,52910.0,8880.0
20260614,48860.0,6523.0
20260613,49168.0,8459.0
20260610,42372.0,3228.0
20260609,42083.0,4442.0
20260608,37999.0,1805.0
20260607,40492.0,2843.0
20260526,35265.0,4965.0
20260525,33064.0,3698.0
20260524,33958.0,5721.0
20260617,51546.0,4304.0
20260615,53193.0,9163.0
20260614,49130.0,6793.0
20260613,49305.0,8596.0
20260610,42778.0,3634.0
20260609,42246.0,4605.0
20260608,38202.0,2008.0
20260607,40309.0,2660.0
20260526,34742.0,4442.0
20260524,32853.0,4616.0
20260617,51358.0,4116.0
20260615,52171.0,8141.0
20260614,48475.0,6138.0
20260613,49633.0,8924.0
20260610,41522.0,2378.0
20260609,41541.0,3900.0
20260610,43133.0,3989.0
20260613,48749.0,8040.0
20260609,42731.0,5090.0
20260617,51717.0,4475.0
20260610,42503.0,3359.0
20260614,49948.0,7611.0
20260615,54250.0,10220.0
20260617,52857.0,5615.0
20260615,54112.0,10082.0
20260613,49556.0,8847.0
20260610,45011.0,5867.0
20260617,53129.0,5887.0
20260615,53639.0,9609.0
20260614,49206.0,6869.0
20260613,49091.0,8382.0
20260610,43497.0,4353.0
20260609,46768.0,9127.0
20260617,45847.0,-1395.0
20260615,54556.0,10526.0
20260614,51001.0,8664.0
20260613,53104.0,12395.0
20260617,53099.0,5857.0
20260615,53682.0,9652.0
20260614,51220.0,8883.0
20260613,50303.0,9594.0
20260610,44730.0,5586.0
20260520,22577.0,-3530.0
20260520,22565.0,-3542.0
20260519,22616.0,-4403.0
20260519,22613.0,-4406.0
20260225,28710.0,566.0
20260224,27768.0,307.0
20260224,27863.0,402.0
20260223,28731.0,377.0
20260223,28808.0,454.0
20260222,27803.0,236.0
20260222,27885.0,318.0
20260221,25940.0,-2720.0
20260221,26127.0,-2533.0
20260218,29810.0,-40.0
20260217,31516.0,996.0
20260217,31558.0,1038.0
20260216,31577.0,1217.0
20260216,31612.0,1252.0
20260215,31363.0,273.0
20260214,32021.0,-289.0
20260210,33343.0,1253.0
20260209,32905.0,-255.0
20260208,34707.0,287.0
