moneyness,iv,option_type,maturity_bucket
2.029,2.3386786181492,call,medium
1.9525,2.9045753812531627,call,medium
1.8775,2.350566457250646,call,medium
1.8055,1.595546116048134,call,medium
1.824,1.5416788585088252,call,medium
1.897,0.9944851394102441,call,medium
1.8965,1.9383940756994253,call,medium
1.83,2.198421582198102,call,medium
1.762,1.5290901434489061,call,medium
1.6965,1.4283401550120973,call,medium
1.6665,1.1367586166014498,call,medium
1.6745,1.3701213162708092,call,medium
1.8913636363636364,1.4661978790801606,call,medium
1.9127272727272728,0.9183686890653507,call,medium
1.9190909090909092,1.7857041039905321,call,medium
1.8472727272727272,2.1227512029133906,call,medium
1.8063636363636364,1.1920919418211593,call,medium
1.8445454545454545,1.7332111352082054,call,medium
1.775,2.8408357905252903,call,medium
1.7068181818181818,1.9257716759544958,call,medium
1.6413636363636364,1.5983045069751536,call,medium
1.6581818181818182,1.5994504989417908,call,medium
1.7245454545454546,1.3446482567647613,call,medium
1.7240909090909091,1.8005256793667903,call,medium
1.6636363636363636,1.8954345116799154,call,medium
1.6018181818181818,1.662791957057028,call,medium
1.5422727272727272,1.324007192261738,call,medium
1.515,1.132675729146184,call,medium
1.5222727272727272,1.2327067406692862,call,medium
1.7216666666666667,1.6423380852121905,call,medium
1.73375,1.3112872579775676,call,medium
1.7533333333333334,1.5442886068938475,call,medium
1.7591666666666668,1.5228895686262989,call,medium
1.6933333333333334,1.3651772762470713,call,medium
1.6558333333333333,1.299945317964559,call,medium
1.6908333333333334,1.7314454006643991,call,medium
1.6270833333333334,2.5823824641727606,call,medium
1.5645833333333334,1.9156114752239262,call,medium
1.5045833333333334,1.199747584583184,call,medium
1.52,1.4532504878027728,call,medium
1.5808333333333333,1.1493225291670661,call,medium
1.5804166666666666,1.6204121735711252,call,medium
1.525,1.5819504985694273,call,medium
1.4683333333333333,1.4742860004844716,call,medium
1.41375,1.187021843926479,call,medium
1.38875,0.9965004933478699,call,medium
1.3954166666666667,1.1710052511278064,call,medium
1.5892307692307692,1.5799058437789453,call,medium
1.6003846153846153,1.272380209782959,call,medium
1.6184615384615384,1.1547788669854944,call,medium
1.623846153846154,1.4171517634915234,call,medium
1.563076923076923,1.3669472848316262,call,medium
1.5284615384615385,1.3257519927610715,call,medium
1.5607692307692307,1.5423739779452639,call,medium
1.501923076923077,2.2908481528596822,call,medium
1.4442307692307692,1.7701544470747403,call,medium
1.3888461538461538,1.138762125814828,call,medium
1.403076923076923,1.295494348636327,call,medium
1.4592307692307693,1.1089460593130462,call,medium
1.458846153846154,1.4731860709550297,call,medium
1.4076923076923078,1.5589613125617658,call,medium
1.3553846153846154,1.3349174219909687,call,medium
1.305,0.998575604414058,call,medium
1.281923076923077,0.9796306510438717,call,medium
1.2880769230769231,1.0447556387416266,call,medium
1.4757142857142858,0.7002302127236162,call,medium
1.4860714285714285,1.1709991224917884,call,medium
1.502857142857143,1.0372961983197635,call,medium
1.5078571428571428,1.3573641787509512,call,medium
1.4514285714285715,1.2927202893547125,call,medium
