shadow_S,shadow_gap
28056.0,595.0
26694.0,-767.0
26937.0,-1417.0
28173.0,-181.0
26645.0,-922.0
27972.0,405.0
26964.0,-603.0
26022.0,-2638.0
27686.0,-974.0
29681.0,-169.0
30583.0,733.0
30942.0,422.0
31582.0,1062.0
31159.0,799.0
30669.0,-421.0
31871.0,-439.0
32712.0,402.0
32094.0,-216.0
32853.0,763.0
31379.0,-1781.0
32647.0,-513.0
34838.0,418.0
36210.0,2530.0
32023.0,-367.0
32629.0,239.0
33224.0,664.0
32321.0,951.0
31118.0,-212.0
31014.0,-316.0
33426.0,1456.0
32269.0,-971.0
30870.0,-3750.0
30787.0,-3833.0
33606.0,-2454.0
34158.0,-1902.0
35680.0,-1880.0
36346.0,-1214.0
39569.0,499.0
40259.0,1189.0
40529.0,469.0
41129.0,1069.0
41584.0,264.0
42253.0,933.0
43170.0,1560.0
41894.0,-186.0
44039.0,1819.0
35391.0,-4349.0
44097.0,5047.0
40309.0,2759.0
37148.0,1038.0
36600.0,120.0
38756.0,816.0
41731.0,3801.0
39591.0,2991.0
36823.0,3333.0
33767.0,2447.0
25731.0,-376.0
25964.0,-143.0
25300.0,-807.0
23806.0,-3213.0
25385.0,-1634.0
27424.0,-720.0
29091.0,947.0
26334.0,-1127.0
28264.0,803.0
27655.0,-699.0
29134.0,780.0
26808.0,-759.0
28328.0,761.0
26979.0,-588.0
25638.0,-3022.0
27682.0,-978.0
28417.0,-1433.0
30056.0,206.0
28890.0,-960.0
30360.0,-160.0
31709.0,1189.0
29596.0,-764.0
30853.0,493.0
30020.0,-340.0
29455.0,-1635.0
30724.0,-366.0
30108.0,-982.0
31355.0,-955.0
32649.0,339.0
32355.0,45.0
32891.0,801.0
32601.0,-559.0
35065.0,645.0
36483.0,2803.0
32664.0,274.0
33343.0,783.0
32579.0,1209.0
30658.0,-672.0
33485.0,1515.0
32088.0,-1152.0
31399.0,-3221.0
30706.0,-3914.0
34020.0,-2040.0
36250.0,-1310.0
39873.0,803.0
40521.0,1451.0
40749.0,689.0
41306.0,1246.0
42372.0,1052.0
42160.0,550.0
40335.0,-75.0
42227.0,147.0
44060.0,1840.0
41390.0,750.0
39605.0,-135.0
44354.0,5304.0
40361.0,2811.0
37274.0,1164.0
37882.0,1402.0
36140.0,-310.0
39638.0,1698.0
43973.0,6043.0
40310.0,3710.0
35249.0,1919.0
35150.0,2610.0
33673.0,2303.0
33536.0,1866.0
33669.0,2349.0
31362.0,2612.0
30529.0,2389.0
28199.0,2429.0
27682.0,2082.0
27448.0,2618.0
25950.0,1800.0
26130.0,23.0
26992.0,885.0
24261.0,-2758.0
25753.0,-1266.0
26840.0,-1304.0
29305.0,1161.0
25849.0,-1612.0
28170.0,709.0
27136.0,-1218.0
29441.0,1087.0
26395.0,-1172.0
28460.0,893.0
25144.0,-3516.0
27859.0,-801.0
27945.0,-1905.0
30345.0,495.0
29704.0,-816.0
31494.0,974.0
29464.0,-896.0
31331.0,971.0
29101.0,-1989.0
30634.0,-456.0
30479.0,-1831.0
32932.0,622.0
30512.0,-1578.0
33141.0,1051.0
32766.0,-394.0
35002.0,582.0
36414.0,2734.0
32766.0,376.0
33438.0,878.0
31246.0,-124.0
32700.0,1330.0
30613.0,-717.0
33468.0,1498.0
32050.0,-1190.0
30583.0,-4037.0
33978.0,-2082.0
36426.0,-1134.0
40617.0,1547.0
41182.0,1122.0
41476.0,1416.0
41695.0,375.0
41795.0,475.0
44177.0,1957.0
42089.0,1449.0
40653.0,4053.0
37478.0,2238.0
26870.0,763.0
27217.0,1110.0
24605.0,-2414.0
25774.0,-1245.0
26800.0,-1344.0
29561.0,1417.0
26035.0,-1426.0
28492.0,1031.0
27180.0,-1174.0
29668.0,1314.0
26472.0,-1095.0
28415.0,848.0
25300.0,-3360.0
27865.0,-795.0
28208.0,-1642.0
30449.0,599.0
28788.0,-1062.0
29453.0,-1067.0
31279.0,759.0
29010.0,-1350.0
31146.0,786.0
28047.0,-3043.0
30830.0,-260.0
30790.0,-300.0
30738.0,-1572.0
33177.0,867.0
31486.0,-604.0
33200.0,1110.0
32835.0,-325.0
33529.0,-891.0
35198.0,778.0
35626.0,1946.0
36439.0,2759.0
32675.0,285.0
32826.0,436.0
34046.0,1486.0
33409.0,849.0
33932.0,2562.0
32839.0,1469.0
30957.0,-373.0
33309.0,1339.0
31717.0,-1523.0
32017.0,-1223.0
30317.0,-4303.0
30556.0,-4064.0
32405.0,-3655.0
34072.0,-1988.0
36458.0,-1102.0
40509.0,1439.0
41389.0,1329.0
41889.0,569.0
41839.0,519.0
42715.0,1105.0
40479.0,69.0
40329.0,-81.0
41864.0,-216.0
43544.0,1324.0
44170.0,1950.0
41500.0,1760.0
45733.0,6683.0
45822.0,6772.0
41433.0,3883.0
38926.0,2446.0
36703.0,253.0
41401.0,3471.0
39142.0,3902.0
33400.0,3170.0
26808.0,701.0
27581.0,1474.0
26206.0,99.0
26405.0,-614.0
26521.0,-498.0
25983.0,-1036.0
27737.0,-407.0
29755.0,1611.0
26772.0,-689.0
29368.0,1907.0
27600.0,139.0
27787.0,-567.0
29910.0,1556.0
27532.0,-35.0
29328.0,1761.0
28223.0,656.0
25849.0,-2811.0
28463.0,-197.0
28841.0,-1009.0
31147.0,1297.0
29717.0,-133.0
29754.0,-766.0
32559.0,2039.0
29432.0,-928.0
31773.0,1413.0
32100.0,1740.0
30776.0,-314.0
31053.0,-37.0
31998.0,908.0
33086.0,776.0
33330.0,1240.0
33325.0,1235.0
31170.0,-1990.0
33116.0,-44.0
35372.0,952.0
36356.0,2676.0
36796.0,3116.0
34080.0,1690.0
33097.0,707.0
35068.0,2508.0
33735.0,1175.0
34599.0,3229.0
33042.0,1672.0
31735.0,405.0
33585.0,1615.0
33009.0,-231.0
32372.0,-868.0
30856.0,-3764.0
34490.0,-1570.0
34187.0,-1873.0
36483.0,-1077.0
40489.0,1419.0
41103.0,1043.0
41283.0,1223.0
40682.0,-638.0
42071.0,751.0
42791.0,1181.0
40710.0,300.0
43151.0,1071.0
43892.0,1672.0
41862.0,1222.0
41268.0,1528.0
41831.0,4281.0
43600.0,5670.0
40003.0,3403.0
41057.0,4457.0
37739.0,2499.0
40243.0,5003.0
38793.0,4863.0
36360.0,2430.0
37612.0,4282.0
36813.0,3483.0
36897.0,3407.0
26176.0,69.0
26833.0,726.0
26282.0,-737.0
26018.0,-1001.0
27115.0,96.0
28781.0,637.0
29529.0,1385.0
27610.0,149.0
28711.0,1250.0
27915.0,454.0
28619.0,265.0
29895.0,1541.0
28425.0,858.0
29979.0,2412.0
26026.0,-2634.0
29037.0,377.0
31494.0,2834.0
29420.0,-430.0
31762.0,1912.0
29971.0,121.0
30295.0,-225.0
32633.0,2113.0
30532.0,172.0
32101.0,1741.0
33578.0,2488.0
31183.0,93.0
33168.0,858.0
33549.0,1459.0
33300.0,140.0
35548.0,1128.0
36779.0,3099.0
33078.0,688.0
33896.0,1336.0
33287.0,1917.0
32079.0,749.0
33751.0,1781.0
32513.0,-727.0
31008.0,-3612.0
34212.0,-1848.0
36677.0,-883.0
40550.0,1480.0
41224.0,1164.0
42055.0,735.0
42169.0,849.0
42485.0,875.0
43729.0,3989.0
26831.0,724.0
27218.0,1111.0
26598.0,-421.0
26781.0,-238.0
27022.0,3.0
28894.0,750.0
30044.0,1900.0
28383.0,239.0
27644.0,183.0
29361.0,1900.0
28834.0,480.0
29914.0,1560.0
28147.0,580.0
29805.0,2238.0
26479.0,-2181.0
28533.0,-127.0
27240.0,-1420.0
30018.0,168.0
32125.0,2275.0
30818.0,298.0
32439.0,1919.0
30830.0,470.0
32346.0,1986.0
29742.0,-1348.0
31365.0,275.0
31871.0,-439.0
32961.0,651.0
32341.0,251.0
33636.0,1546.0
32508.0,-652.0
33327.0,167.0
35269.0,849.0
35531.0,1111.0
37046.0,3366.0
36805.0,3125.0
33238.0,848.0
33179.0,789.0
34111.0,1551.0
33767.0,1207.0
33094.0,1724.0
33132.0,1762.0
33518.0,2188.0
32024.0,694.0
36224.0,4254.0
33936.0,1966.0
33223.0,1253.0
32798.0,-442.0
32801.0,-439.0
31053.0,-3567.0
31114.0,-3506.0
32043.0,-2577.0
35740.0,-320.0
34274.0,-1786.0
38595.0,1035.0
36957.0,-603.0
40591.0,1521.0
40269.0,1199.0
41503.0,1443.0
41116.0,1056.0
41360.0,40.0
41993.0,673.0
43346.0,1736.0
40193.0,-217.0
43264.0,1184.0
45585.0,3365.0
45799.0,5159.0
42458.0,2718.0
43698.0,4648.0
41148.0,3598.0
26046.0,-61.0
27580.0,561.0
26002.0,-1017.0
31035.0,2891.0
24551.0,-2910.0
32776.0,4422.0
29255.0,595.0
28092.0,-568.0
33459.0,3609.0
32736.0,2216.0
34948.0,4588.0
31327.0,237.0
33096.0,786.0
33759.0,1669.0
32867.0,-293.0
35568.0,1148.0
37056.0,3376.0
33083.0,693.0
33927.0,1367.0
33956.0,2586.0
31677.0,347.0
34231.0,2261.0
33414.0,174.0
30910.0,-3710.0
34205.0,-1855.0
36943.0,-617.0
26002.0,-105.0
25502.0,-605.0
25891.0,-1128.0
26444.0,-575.0
32266.0,4122.0
21083.0,-6484.0
28872.0,212.0
32531.0,2681.0
25581.0,-4779.0
30289.0,-801.0
29273.0,-3037.0
33365.0,1275.0
30298.0,-2862.0
33057.0,-103.0
35542.0,1122.0
36933.0,3253.0
33794.0,1404.0
40503.0,7943.0
30840.0,-530.0
30388.0,-4232.0
29766.0,-6294.0
23447.0,-2660.0
23365.0,-2742.0
23446.0,-2661.0
20147.0,-6872.0
20070.0,-6949.0
20056.0,-6963.0
29486.0,1342.0
29484.0,1340.0
28940.0,1479.0
28999.0,1538.0
28761.0,1300.0
29860.0,1506.0
29151.0,1584.0
29375.0,1808.0
29109.0,1542.0
29576.0,916.0
30110.0,1450.0
32230.0,1870.0
32932.0,1842.0
34015.0,1705.0
33096.0,1006.0
33645.0,485.0
35481.0,1061.0
36596.0,2916.0
34063.0,1673.0
34724.0,2164.0
33000.0,1630.0
32765.0,1435.0
34357.0,2387.0
34488.0,1248.0
34102.0,-518.0
40251.0,2691.0
25081.0,-1026.0
25079.0,-1028.0
20835.0,-6184.0
20897.0,-6122.0
20705.0,-6314.0
29613.0,1469.0
29410.0,1949.0
29808.0,2347.0
30597.0,2243.0
30940.0,2586.0
29157.0,1590.0
29710.0,2143.0
27553.0,-1107.0
28403.0,-257.0
32572.0,2052.0
32576.0,2216.0
32489.0,2129.0
32704.0,1614.0
32790.0,1700.0
34213.0,1903.0
34390.0,2300.0
33814.0,654.0
35513.0,1093.0
36801.0,3121.0
34576.0,2186.0
34962.0,2402.0
33452.0,2082.0
32784.0,1454.0
34288.0,2318.0
35247.0,2007.0
34892.0,272.0
38457.0,2397.0
25330.0,-777.0
25331.0,-776.0
22493.0,-4526.0
22461.0,-4558.0
29709.0,1565.0
30301.0,2157.0
28705.0,1244.0
29435.0,1974.0
30656.0,2302.0
31318.0,2964.0
29230.0,1663.0
29858.0,2291.0
28527.0,-133.0
29838.0,1178.0
31609.0,1759.0
32664.0,2814.0
32946.0,2426.0
32422.0,2062.0
33754.0,2664.0
34280.0,1970.0
34359.0,2269.0
35013.0,1853.0
36498.0,2078.0
36852.0,3172.0
35450.0,3060.0
35372.0,2812.0
35816.0,3256.0
34681.0,3311.0
32734.0,1404.0
34474.0,2504.0
25562.0,-545.0
25522.0,-585.0
24054.0,-2965.0
23907.0,-3112.0
29803.0,1659.0
31064.0,2920.0
28848.0,1387.0
30312.0,2851.0
28950.0,1489.0
29900.0,1546.0
31136.0,2782.0
29436.0,1869.0
30763.0,3196.0
29755.0,2188.0
28543.0,-117.0
30207.0,1547.0
32557.0,2707.0
33459.0,3609.0
33160.0,2640.0
33800.0,3280.0
34033.0,3673.0
33873.0,1563.0
34714.0,2404.0
34096.0,1786.0
36040.0,3950.0
33950.0,790.0
35218.0,2058.0
37317.0,2897.0
37440.0,3760.0
35062.0,2672.0
35668.0,3278.0
36004.0,3444.0
35597.0,4227.0
34684.0,3354.0
34580.0,3250.0
36180.0,4210.0
35604.0,2364.0
34390.0,-230.0
34307.0,-313.0
41152.0,2082.0
41842.0,2772.0
42399.0,2339.0
42999.0,2939.0
43882.0,2562.0
44551.0,3231.0
44718.0,3108.0
42514.0,2104.0
44492.0,2412.0
46907.0,4687.0
39141.0,-599.0
38564.0,2454.0
39144.0,2664.0
40233.0,2293.0
26071.0,-36.0
26304.0,197.0
25640.0,-467.0
23754.0,-3265.0
25333.0,-1686.0
29442.0,1298.0
31109.0,2965.0
28886.0,1425.0
30816.0,3355.0
29866.0,1512.0
31345.0,2991.0
29549.0,1982.0
31069.0,3502.0
29720.0,2153.0
28443.0,-217.0
30487.0,1827.0
31562.0,1712.0
33201.0,3351.0
32035.0,2185.0
32413.0,1893.0
33762.0,3242.0
32444.0,2084.0
33701.0,3341.0
32868.0,2508.0
31955.0,865.0
33224.0,2134.0
32608.0,1518.0
33896.0,1586.0
35190.0,2880.0
34896.0,2586.0
35262.0,3172.0
34962.0,1802.0
36312.0,1892.0
37268.0,3588.0
35013.0,2623.0
36120.0,3560.0
33372.0,2002.0
33225.0,1895.0
35918.0,3948.0
34474.0,1234.0
36016.0,1396.0
35323.0,703.0
38269.0,2209.0
40356.0,2796.0
41443.0,2373.0
42091.0,3021.0
42406.0,2346.0
42963.0,2903.0
43411.0,2091.0
45344.0,3734.0
43112.0,2702.0
44306.0,2226.0
45492.0,3272.0
43791.0,3151.0
42779.0,3039.0
51614.0,12564.0
42136.0,4586.0
38813.0,2703.0
39375.0,2895.0
39556.0,3106.0
26260.0,153.0
27122.0,1015.0
24260.0,-2759.0
25752.0,-1267.0
29427.0,1283.0
31892.0,3748.0
29171.0,1710.0
31492.0,4031.0
30490.0,2136.0
32795.0,4441.0
29490.0,1923.0
31555.0,3988.0
27616.0,-1044.0
30331.0,1671.0
31897.0,2047.0
34297.0,4447.0
33449.0,1359.0
36078.0,3988.0
35725.0,1305.0
38049.0,4369.0
36160.0,3600.0
33819.0,1849.0
34985.0,1745.0
38387.0,3767.0
37319.0,-241.0
45900.0,3680.0
26875.0,768.0
27222.0,1115.0
24603.0,-2416.0
25772.0,-1247.0
29626.0,1482.0
32387.0,4243.0
28277.0,816.0
30734.0,3273.0
30110.0,1756.0
32598.0,4244.0
29151.0,491.0
31716.0,3056.0
31152.0,1302.0
33393.0,3543.0
31732.0,1882.0
32377.0,1857.0
34203.0,3683.0
31883.0,1523.0
34019.0,3659.0
30350.0,-740.0
33133.0,2043.0
33093.0,2003.0
32583.0,273.0
35022.0,2712.0
35433.0,3343.0
37147.0,5057.0
33533.0,-887.0
35202.0,782.0
38599.0,4919.0
39412.0,5732.0
34629.0,2239.0
34780.0,2390.0
37088.0,4528.0
36451.0,3891.0
34259.0,2889.0
33166.0,1796.0
34404.0,3074.0
37568.0,5598.0
34827.0,1587.0
35127.0,1887.0
33402.0,-1218.0
33641.0,-979.0
41518.0,5458.0
43185.0,7125.0
49009.0,7689.0
48959.0,7639.0
48919.0,7309.0
45000.0,4590.0
44850.0,4440.0
44331.0,2251.0
45801.0,3581.0
46427.0,4207.0
44750.0,4110.0
44545.0,4805.0
44582.0,5532.0
44671.0,5621.0
43144.0,5594.0
42851.0,4921.0
26808.0,701.0
27581.0,1474.0
26206.0,99.0
26418.0,-601.0
26534.0,-485.0
25996.0,-1023.0
29729.0,1585.0
31747.0,3603.0
29321.0,1860.0
31917.0,4456.0
30149.0,2688.0
30516.0,2162.0
32639.0,4285.0
30141.0,2574.0
31937.0,4370.0
30832.0,3265.0
28069.0,-591.0
30683.0,2023.0
31464.0,1614.0
33770.0,3920.0
32340.0,2490.0
33123.0,2603.0
35928.0,5408.0
33352.0,2992.0
35693.0,5333.0
36020.0,5660.0
34285.0,3195.0
34562.0,3472.0
35507.0,4417.0
35757.0,3447.0
36195.0,4105.0
36190.0,4100.0
34102.0,942.0
36048.0,2888.0
38402.0,3982.0
38715.0,5035.0
39155.0,5475.0
37960.0,5570.0
36977.0,4587.0
37754.0,5194.0
36421.0,3861.0
33512.0,2182.0
37485.0,5515.0
35829.0,2589.0
35192.0,1952.0
34298.0,-322.0
38533.0,2473.0
38230.0,2170.0
39106.0,1546.0
45119.0,6049.0
43449.0,3039.0
45350.0,3270.0
26174.0,67.0
26831.0,724.0
26289.0,-730.0
26025.0,-994.0
27122.0,103.0
30471.0,2327.0
31219.0,3075.0
29441.0,1980.0
30542.0,3081.0
29746.0,2285.0
31110.0,2756.0
32386.0,4032.0
30815.0,3248.0
32369.0,4802.0
27766.0,-894.0
30777.0,2117.0
33234.0,4574.0
31449.0,1599.0
33791.0,3941.0
32000.0,2150.0
34749.0,4229.0
37087.0,6567.0
33994.0,834.0
37502.0,3082.0
34799.0,1559.0
32651.0,-1969.0
39833.0,2273.0
44063.0,4003.0
26832.0,725.0
27219.0,1112.0
26603.0,-416.0
26786.0,-233.0
27027.0,8.0
30405.0,2261.0
31555.0,3411.0
29894.0,1750.0
29237.0,1776.0
30954.0,3493.0
30200.0,1846.0
31280.0,2926.0
29525.0,1958.0
31183.0,3616.0
28027.0,-633.0
30081.0,1421.0
28788.0,128.0
32104.0,2254.0
34211.0,4361.0
34360.0,3840.0
35981.0,5461.0
34072.0,1762.0
35162.0,2852.0
39577.0,5897.0
39336.0,5656.0
35917.0,3527.0
35858.0,3468.0
38180.0,5620.0
37836.0,5276.0
36177.0,2937.0
36180.0,2940.0
45450.0,5390.0
45063.0,5003.0
46219.0,4139.0
26051.0,-56.0
27581.0,562.0
26003.0,-1016.0
34803.0,4283.0
35883.0,5523.0
33867.0,2777.0
35768.0,3458.0
36190.0,3030.0
39320.0,4900.0
40113.0,6433.0
32727.0,1397.0
37090.0,5120.0
35038.0,1798.0
32872.0,-1748.0
36710.0,650.0
41394.0,3834.0
26010.0,-97.0
25510.0,-597.0
25898.0,-1121.0
26451.0,-568.0
33455.0,5311.0
22510.0,-5057.0
29994.0,1334.0
34543.0,4693.0
27700.0,-2660.0
32608.0,1518.0
32055.0,-255.0
36312.0,4222.0
33019.0,-141.0
35778.0,2618.0
38950.0,4530.0
40452.0,6772.0
37088.0,4698.0
43796.0,11236.0
34136.0,2766.0
32643.0,-1977.0
32295.0,-3765.0
